"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","GPU Speed Of Light Throughput","DRAM Frequency","Ghz","7.99",
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","GPU Speed Of Light Throughput","SM Frequency","Ghz","1.89",
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","391267",
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Memory Throughput","%","93.21",
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","GPU Speed Of Light Throughput","DRAM Throughput","%","93.21",
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Duration","us","207.23",
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","14.32",
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","GPU Speed Of Light Throughput","L2 Cache Throughput","%","33.01",
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","GPU Speed Of Light Throughput","SM Active Cycles","cycle","306079.08",
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","6.91",
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","SpeedOfLight","","","","SOLBottleneck","INF","This workload is utilizing greater than 80.0% of the available compute or memory performance of this device. To further improve performance, work will likely need to be shifted from the most utilized to another unit. Start by analyzing DRAM in the Memory Workload Analysis section.","",""
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","Memory Workload Analysis","Local Memory Spilling Requests","","0",
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","Memory Workload Analysis","Local Memory Spilling Request Overhead","%","0",
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","Memory Workload Analysis","L2 Sector Promotion Misses","%","0",
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","Memory Workload Analysis","Shared Memory Spilling Requests","","0",
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","Memory Workload Analysis","Shared Memory Spilling Request Overhead","%","0",
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","Memory Workload Analysis","Memory Throughput","Gbyte/s","238.31",
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","Memory Workload Analysis","Mem Busy","%","33.01",
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","Memory Workload Analysis","Max Bandwidth","%","93.21",
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","1.29",
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","Memory Workload Analysis","L2 Persisting Size","Mbyte","6.29",
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","Memory Workload Analysis","L2 Compression Success Rate","%","0",
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","Memory Workload Analysis","L2 Compression Ratio","","0",
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","Memory Workload Analysis","L2 Compression Input Sectors","sector","0",
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","Memory Workload Analysis","L2 Hit Rate","%","34.47",
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","Memory Workload Analysis","Mem Pipes Busy","%","6.91",
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","Scheduler Statistics","One or More Eligible","%","10.74",
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","Scheduler Statistics","Issued Warp Per Scheduler","","0.11",
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","Scheduler Statistics","No Eligible","%","89.26",
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","Scheduler Statistics","Active Warps Per Scheduler","warp","7.64",
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","Scheduler Statistics","Eligible Warps Per Scheduler","warp","0.12",
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","SchedulerStats","","","","IssueSlotUtilization","OPT","Every scheduler is capable of issuing one instruction per cycle, but for this workload each scheduler only issues an instruction every 9.3 cycles. This might leave hardware resources underutilized and may lead to less optimal performance. Out of the maximum of 12 warps per scheduler, this workload allocates an average of 7.64 active warps per scheduler, but only an average of 0.12 warps were eligible per cycle. Eligible warps are the subset of active warps that are ready to issue their next instruction. Every cycle with no eligible warp results in no instruction being issued and the issue slot remains unused. To increase the number of eligible warps, avoid possible load imbalances due to highly different execution durations per warp. Reducing stalls indicated on the Warp State Statistics and Source Counters sections can help, too.","local","6.794"
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","Warp State Statistics","Warp Cycles Per Issued Instruction","cycle","71.11",
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","Warp State Statistics","Warp Cycles Per Executed Instruction","cycle","71.28",
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","Warp State Statistics","Avg. Active Threads Per Warp","","32",
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","Warp State Statistics","Avg. Not Predicated Off Threads Per Warp","","30.40",
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","WarpStateStats","","","","CPIStall","WRN","The optional metric smsp__pcsamp_sample_count could not be found. Collecting it as an additional metric could enable the rule to provide more guidance.","",""
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","WarpStateStats","","","","CPIStall","OPT","On average, each warp of this workload spends 63.4 cycles being stalled waiting for a scoreboard dependency on a L1TEX (local, global, surface, texture) operation. Find the instruction producing the data being waited upon to identify the culprit. To reduce the number of cycles waiting on L1TEX data accesses verify the memory access patterns are optimal for the target architecture, attempt to increase cache hit rates by increasing data locality (coalescing), or by changing the cache configuration. Consider moving frequently used data to shared memory. This stall type represents about 89.1% of the total average of 71.1 cycles between issuing two instructions.","global","6.794"
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","WarpStateStats","","","","CPIStall","INF","Check the Warp Stall Sampling (All Samples) table for the top stall locations in your source based on sampling data. The Profiling Guide (https://docs.nvidia.com/nsight-compute/ProfilingGuide/index.html#metrics-reference) provides more details on each stall reason.","",""
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","Launch Statistics","Block Size","","128",
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","Launch Statistics","Function Cache Configuration","","CachePreferNone",
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","Launch Statistics","Grid Size","","187",
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","Launch Statistics","Registers Per Thread","register/thread","56",
"0","584018","python3.12","127.0.0.1","rmsnorm_bwd_kernel","1","7","(128, 1, 1)","(187, 1, 1)","0","8.9","Launch Statistics","Shared Memory Configuration Size","Kbyte","32.77",
