"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","608142","python3.12","127.0.0.1","attn_fwd_kernel","1","7","(128, 1, 1)","(32, 16, 1)","0","8.9","GPU Speed Of Light Throughput","DRAM Frequency","Ghz","7.99",
"0","608142","python3.12","127.0.0.1","attn_fwd_kernel","1","7","(128, 1, 1)","(32, 16, 1)","0","8.9","GPU Speed Of Light Throughput","SM Frequency","Ghz","1.89",
"0","608142","python3.12","127.0.0.1","attn_fwd_kernel","1","7","(128, 1, 1)","(32, 16, 1)","0","8.9","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","925270",
"0","608142","python3.12","127.0.0.1","attn_fwd_kernel","1","7","(128, 1, 1)","(32, 16, 1)","0","8.9","GPU Speed Of Light Throughput","Memory Throughput","%","25.96",
"0","608142","python3.12","127.0.0.1","attn_fwd_kernel","1","7","(128, 1, 1)","(32, 16, 1)","0","8.9","GPU Speed Of Light Throughput","DRAM Throughput","%","10.06",
"0","608142","python3.12","127.0.0.1","attn_fwd_kernel","1","7","(128, 1, 1)","(32, 16, 1)","0","8.9","GPU Speed Of Light Throughput","Duration","us","489.70",
"0","608142","python3.12","127.0.0.1","attn_fwd_kernel","1","7","(128, 1, 1)","(32, 16, 1)","0","8.9","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","28.69",
"0","608142","python3.12","127.0.0.1","attn_fwd_kernel","1","7","(128, 1, 1)","(32, 16, 1)","0","8.9","GPU Speed Of Light Throughput","L2 Cache Throughput","%","16.43",
"0","608142","python3.12","127.0.0.1","attn_fwd_kernel","1","7","(128, 1, 1)","(32, 16, 1)","0","8.9","GPU Speed Of Light Throughput","SM Active Cycles","cycle","817801.42",
"0","608142","python3.12","127.0.0.1","attn_fwd_kernel","1","7","(128, 1, 1)","(32, 16, 1)","0","8.9","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","39.87",
"0","608142","python3.12","127.0.0.1","attn_fwd_kernel","1","7","(128, 1, 1)","(32, 16, 1)","0","8.9","SpeedOfLight","","","","SOLBottleneck","OPT","This workload exhibits low compute throughput and memory bandwidth utilization relative to the peak performance of this device. Achieved compute throughput and/or memory bandwidth below 60.0% of peak typically indicate latency issues. Look at Scheduler Statistics and Warp State Statistics for potential reasons.","",""
"0","608142","python3.12","127.0.0.1","attn_fwd_kernel","1","7","(128, 1, 1)","(32, 16, 1)","0","8.9","Memory Workload Analysis","Local Memory Spilling Requests","","0",
"0","608142","python3.12","127.0.0.1","attn_fwd_kernel","1","7","(128, 1, 1)","(32, 16, 1)","0","8.9","Memory Workload Analysis","Local Memory Spilling Request Overhead","%","0",
"0","608142","python3.12","127.0.0.1","attn_fwd_kernel","1","7","(128, 1, 1)","(32, 16, 1)","0","8.9","Memory Workload Analysis","L2 Sector Promotion Misses","%","0",
"0","608142","python3.12","127.0.0.1","attn_fwd_kernel","1","7","(128, 1, 1)","(32, 16, 1)","0","8.9","Memory Workload Analysis","Shared Memory Spilling Requests","","0",
"0","608142","python3.12","127.0.0.1","attn_fwd_kernel","1","7","(128, 1, 1)","(32, 16, 1)","0","8.9","Memory Workload Analysis","Shared Memory Spilling Request Overhead","%","0",
"0","608142","python3.12","127.0.0.1","attn_fwd_kernel","1","7","(128, 1, 1)","(32, 16, 1)","0","8.9","Memory Workload Analysis","Memory Throughput","Gbyte/s","25.74",
"0","608142","python3.12","127.0.0.1","attn_fwd_kernel","1","7","(128, 1, 1)","(32, 16, 1)","0","8.9","Memory Workload Analysis","Mem Busy","%","25.96",
"0","608142","python3.12","127.0.0.1","attn_fwd_kernel","1","7","(128, 1, 1)","(32, 16, 1)","0","8.9","Memory Workload Analysis","Max Bandwidth","%","23.99",
"0","608142","python3.12","127.0.0.1","attn_fwd_kernel","1","7","(128, 1, 1)","(32, 16, 1)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","0",
