"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","196950","python3.12","127.0.0.1","triton_per_fused_div_exp_max_sub_sum_0","1","7","(32, 1, 1)","(4096, 1, 1)","0","8.9","GPU Speed Of Light Throughput","DRAM Frequency","Ghz","7.99",
"0","196950","python3.12","127.0.0.1","triton_per_fused_div_exp_max_sub_sum_0","1","7","(32, 1, 1)","(4096, 1, 1)","0","8.9","GPU Speed Of Light Throughput","SM Frequency","Ghz","1.87",
"0","196950","python3.12","127.0.0.1","triton_per_fused_div_exp_max_sub_sum_0","1","7","(32, 1, 1)","(4096, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","136527",
"0","196950","python3.12","127.0.0.1","triton_per_fused_div_exp_max_sub_sum_0","1","7","(32, 1, 1)","(4096, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Memory Throughput","%","95.01",
"0","196950","python3.12","127.0.0.1","triton_per_fused_div_exp_max_sub_sum_0","1","7","(32, 1, 1)","(4096, 1, 1)","0","8.9","GPU Speed Of Light Throughput","DRAM Throughput","%","95.01",
"0","196950","python3.12","127.0.0.1","triton_per_fused_div_exp_max_sub_sum_0","1","7","(32, 1, 1)","(4096, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Duration","us","72.77",
"0","196950","python3.12","127.0.0.1","triton_per_fused_div_exp_max_sub_sum_0","1","7","(32, 1, 1)","(4096, 1, 1)","0","8.9","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","38.15",
"0","196950","python3.12","127.0.0.1","triton_per_fused_div_exp_max_sub_sum_0","1","7","(32, 1, 1)","(4096, 1, 1)","0","8.9","GPU Speed Of Light Throughput","L2 Cache Throughput","%","29.29",
"0","196950","python3.12","127.0.0.1","triton_per_fused_div_exp_max_sub_sum_0","1","7","(32, 1, 1)","(4096, 1, 1)","0","8.9","GPU Speed Of Light Throughput","SM Active Cycles","cycle","128808.92",
"0","196950","python3.12","127.0.0.1","triton_per_fused_div_exp_max_sub_sum_0","1","7","(32, 1, 1)","(4096, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","27.90",
"0","196950","python3.12","127.0.0.1","triton_per_fused_div_exp_max_sub_sum_0","1","7","(32, 1, 1)","(4096, 1, 1)","0","8.9","SpeedOfLight","","","","SOLBottleneck","INF","This workload is utilizing greater than 80.0% of the available compute or memory performance of this device. To further improve performance, work will likely need to be shifted from the most utilized to another unit. Start by analyzing DRAM in the Memory Workload Analysis section.","",""
"0","196950","python3.12","127.0.0.1","triton_per_fused_div_exp_max_sub_sum_0","1","7","(32, 1, 1)","(4096, 1, 1)","0","8.9","Memory Workload Analysis","Local Memory Spilling Requests","","0",
"0","196950","python3.12","127.0.0.1","triton_per_fused_div_exp_max_sub_sum_0","1","7","(32, 1, 1)","(4096, 1, 1)","0","8.9","Memory Workload Analysis","Local Memory Spilling Request Overhead","%","0",
"0","196950","python3.12","127.0.0.1","triton_per_fused_div_exp_max_sub_sum_0","1","7","(32, 1, 1)","(4096, 1, 1)","0","8.9","Memory Workload Analysis","L2 Sector Promotion Misses","%","0",
"0","196950","python3.12","127.0.0.1","triton_per_fused_div_exp_max_sub_sum_0","1","7","(32, 1, 1)","(4096, 1, 1)","0","8.9","Memory Workload Analysis","Shared Memory Spilling Requests","","0",
"0","196950","python3.12","127.0.0.1","triton_per_fused_div_exp_max_sub_sum_0","1","7","(32, 1, 1)","(4096, 1, 1)","0","8.9","Memory Workload Analysis","Shared Memory Spilling Request Overhead","%","0",
"0","196950","python3.12","127.0.0.1","triton_per_fused_div_exp_max_sub_sum_0","1","7","(32, 1, 1)","(4096, 1, 1)","0","8.9","Memory Workload Analysis","Memory Throughput","Gbyte/s","242.81",
"0","196950","python3.12","127.0.0.1","triton_per_fused_div_exp_max_sub_sum_0","1","7","(32, 1, 1)","(4096, 1, 1)","0","8.9","Memory Workload Analysis","Mem Busy","%","25.42",
"0","196950","python3.12","127.0.0.1","triton_per_fused_div_exp_max_sub_sum_0","1","7","(32, 1, 1)","(4096, 1, 1)","0","8.9","Memory Workload Analysis","Max Bandwidth","%","95.01",
"0","196950","python3.12","127.0.0.1","triton_per_fused_div_exp_max_sub_sum_0","1","7","(32, 1, 1)","(4096, 1, 1)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","0",
