"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","197652","python3.12","127.0.0.1","softmax_kernel","1","7","(128, 1, 1)","(4096, 1, 1)","0","8.9","GPU Speed Of Light Throughput","DRAM Frequency","Ghz","7.99",
"0","197652","python3.12","127.0.0.1","softmax_kernel","1","7","(128, 1, 1)","(4096, 1, 1)","0","8.9","GPU Speed Of Light Throughput","SM Frequency","Ghz","1.88",
"0","197652","python3.12","127.0.0.1","softmax_kernel","1","7","(128, 1, 1)","(4096, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","137257",
"0","197652","python3.12","127.0.0.1","softmax_kernel","1","7","(128, 1, 1)","(4096, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Memory Throughput","%","94.70",
"0","197652","python3.12","127.0.0.1","softmax_kernel","1","7","(128, 1, 1)","(4096, 1, 1)","0","8.9","GPU Speed Of Light Throughput","DRAM Throughput","%","94.70",
"0","197652","python3.12","127.0.0.1","softmax_kernel","1","7","(128, 1, 1)","(4096, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Duration","us","72.90",
"0","197652","python3.12","127.0.0.1","softmax_kernel","1","7","(128, 1, 1)","(4096, 1, 1)","0","8.9","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","38.58",
"0","197652","python3.12","127.0.0.1","softmax_kernel","1","7","(128, 1, 1)","(4096, 1, 1)","0","8.9","GPU Speed Of Light Throughput","L2 Cache Throughput","%","29.27",
"0","197652","python3.12","127.0.0.1","softmax_kernel","1","7","(128, 1, 1)","(4096, 1, 1)","0","8.9","GPU Speed Of Light Throughput","SM Active Cycles","cycle","128268.33",
"0","197652","python3.12","127.0.0.1","softmax_kernel","1","7","(128, 1, 1)","(4096, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","24.08",
"0","197652","python3.12","127.0.0.1","softmax_kernel","1","7","(128, 1, 1)","(4096, 1, 1)","0","8.9","SpeedOfLight","","","","SOLBottleneck","INF","This workload is utilizing greater than 80.0% of the available compute or memory performance of this device. To further improve performance, work will likely need to be shifted from the most utilized to another unit. Start by analyzing DRAM in the Memory Workload Analysis section.","",""
"0","197652","python3.12","127.0.0.1","softmax_kernel","1","7","(128, 1, 1)","(4096, 1, 1)","0","8.9","Memory Workload Analysis","Local Memory Spilling Requests","","0",
"0","197652","python3.12","127.0.0.1","softmax_kernel","1","7","(128, 1, 1)","(4096, 1, 1)","0","8.9","Memory Workload Analysis","Local Memory Spilling Request Overhead","%","0",
"0","197652","python3.12","127.0.0.1","softmax_kernel","1","7","(128, 1, 1)","(4096, 1, 1)","0","8.9","Memory Workload Analysis","L2 Sector Promotion Misses","%","0",
"0","197652","python3.12","127.0.0.1","softmax_kernel","1","7","(128, 1, 1)","(4096, 1, 1)","0","8.9","Memory Workload Analysis","Shared Memory Spilling Requests","","0",
"0","197652","python3.12","127.0.0.1","softmax_kernel","1","7","(128, 1, 1)","(4096, 1, 1)","0","8.9","Memory Workload Analysis","Shared Memory Spilling Request Overhead","%","0",
"0","197652","python3.12","127.0.0.1","softmax_kernel","1","7","(128, 1, 1)","(4096, 1, 1)","0","8.9","Memory Workload Analysis","Memory Throughput","Gbyte/s","242.01",
"0","197652","python3.12","127.0.0.1","softmax_kernel","1","7","(128, 1, 1)","(4096, 1, 1)","0","8.9","Memory Workload Analysis","Mem Busy","%","25.29",
"0","197652","python3.12","127.0.0.1","softmax_kernel","1","7","(128, 1, 1)","(4096, 1, 1)","0","8.9","Memory Workload Analysis","Max Bandwidth","%","94.70",
"0","197652","python3.12","127.0.0.1","softmax_kernel","1","7","(128, 1, 1)","(4096, 1, 1)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","0",
"0","197652","python3.12","127.0.0.1","softmax_kernel","1","7","(128, 1, 1)","(4096, 1, 1)","0","8.9","Memory Workload Analysis","L2 Persisting Size","Mbyte","6.29",
"0","197652","python3.12","127.0.0.1","softmax_kernel","1","7","(128, 1, 1)","(4096, 1, 1)","0","8.9","Memory Workload Analysis","L2 Compression Success Rate","%","0",
"0","197652","python3.12","127.0.0.1","softmax_kernel","1","7","(128, 1, 1)","(4096, 1, 1)","0","8.9","Memory Workload Analysis","L2 Compression Ratio","","0",
"0","197652","python3.12","127.0.0.1","softmax_kernel","1","7","(128, 1, 1)","(4096, 1, 1)","0","8.9","Memory Workload Analysis","L2 Compression Input Sectors","sector","0",
"0","197652","python3.12","127.0.0.1","softmax_kernel","1","7","(128, 1, 1)","(4096, 1, 1)","0","8.9","Memory Workload Analysis","L2 Hit Rate","%","50.03",
"0","197652","python3.12","127.0.0.1","softmax_kernel","1","7","(128, 1, 1)","(4096, 1, 1)","0","8.9","Memory Workload Analysis","Mem Pipes Busy","%","24.08",
"0","197652","python3.12","127.0.0.1","softmax_kernel","1","7","(128, 1, 1)","(4096, 1, 1)","0","8.9","Scheduler Statistics","One or More Eligible","%","22.56",
"0","197652","python3.12","127.0.0.1","softmax_kernel","1","7","(128, 1, 1)","(4096, 1, 1)","0","8.9","Scheduler Statistics","Issued Warp Per Scheduler","","0.23",
"0","197652","python3.12","127.0.0.1","softmax_kernel","1","7","(128, 1, 1)","(4096, 1, 1)","0","8.9","Scheduler Statistics","No Eligible","%","77.44",
"0","197652","python3.12","127.0.0.1","softmax_kernel","1","7","(128, 1, 1)","(4096, 1, 1)","0","8.9","Scheduler Statistics","Active Warps Per Scheduler","warp","11.29",
"0","197652","python3.12","127.0.0.1","softmax_kernel","1","7","(128, 1, 1)","(4096, 1, 1)","0","8.9","Scheduler Statistics","Eligible Warps Per Scheduler","warp","0.35",
