"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","4665","runner","127.0.0.1","k1_naive_kernel(int, int, int, float, const float *, const float *, float, float *)","1","7","(32, 32, 1)","(128, 128, 1)","0","8.9","GPU Speed Of Light Throughput","DRAM Frequency","Ghz","7.98",
"0","4665","runner","127.0.0.1","k1_naive_kernel(int, int, int, float, const float *, const float *, float, float *)","1","7","(32, 32, 1)","(128, 128, 1)","0","8.9","GPU Speed Of Light Throughput","SM Frequency","Ghz","1.89",
"0","4665","runner","127.0.0.1","k1_naive_kernel(int, int, int, float, const float *, const float *, float, float *)","1","7","(32, 32, 1)","(128, 128, 1)","0","8.9","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","2984472554",
"0","4665","runner","127.0.0.1","k1_naive_kernel(int, int, int, float, const float *, const float *, float, float *)","1","7","(32, 32, 1)","(128, 128, 1)","0","8.9","GPU Speed Of Light Throughput","Memory Throughput","%","98.97",
"0","4665","runner","127.0.0.1","k1_naive_kernel(int, int, int, float, const float *, const float *, float, float *)","1","7","(32, 32, 1)","(128, 128, 1)","0","8.9","GPU Speed Of Light Throughput","DRAM Throughput","%","5.29",
"0","4665","runner","127.0.0.1","k1_naive_kernel(int, int, int, float, const float *, const float *, float, float *)","1","7","(32, 32, 1)","(128, 128, 1)","0","8.9","GPU Speed Of Light Throughput","Duration","s","1.58",
"0","4665","runner","127.0.0.1","k1_naive_kernel(int, int, int, float, const float *, const float *, float, float *)","1","7","(32, 32, 1)","(128, 128, 1)","0","8.9","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","99.07",
"0","4665","runner","127.0.0.1","k1_naive_kernel(int, int, int, float, const float *, const float *, float, float *)","1","7","(32, 32, 1)","(128, 128, 1)","0","8.9","GPU Speed Of Light Throughput","L2 Cache Throughput","%","1.77",
"0","4665","runner","127.0.0.1","k1_naive_kernel(int, int, int, float, const float *, const float *, float, float *)","1","7","(32, 32, 1)","(128, 128, 1)","0","8.9","GPU Speed Of Light Throughput","SM Active Cycles","cycle","2982093908.50",
"0","4665","runner","127.0.0.1","k1_naive_kernel(int, int, int, float, const float *, const float *, float, float *)","1","7","(32, 32, 1)","(128, 128, 1)","0","8.9","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","12.00",
"0","4665","runner","127.0.0.1","k1_naive_kernel(int, int, int, float, const float *, const float *, float, float *)","1","7","(32, 32, 1)","(128, 128, 1)","0","8.9","SpeedOfLight","","","","SOLBottleneck","INF","This workload is utilizing greater than 80.0% of the available compute or memory performance of this device. To further improve performance, work will likely need to be shifted from the most utilized to another unit. Start by analyzing L1 in the Memory Workload Analysis section.","",""
"0","4665","runner","127.0.0.1","k1_naive_kernel(int, int, int, float, const float *, const float *, float, float *)","1","7","(32, 32, 1)","(128, 128, 1)","0","8.9","Memory Workload Analysis","Local Memory Spilling Requests","","0",
"0","4665","runner","127.0.0.1","k1_naive_kernel(int, int, int, float, const float *, const float *, float, float *)","1","7","(32, 32, 1)","(128, 128, 1)","0","8.9","Memory Workload Analysis","Local Memory Spilling Request Overhead","%","0",
"0","4665","runner","127.0.0.1","k1_naive_kernel(int, int, int, float, const float *, const float *, float, float *)","1","7","(32, 32, 1)","(128, 128, 1)","0","8.9","Memory Workload Analysis","L2 Sector Promotion Misses","%","0",
"0","4665","runner","127.0.0.1","k1_naive_kernel(int, int, int, float, const float *, const float *, float, float *)","1","7","(32, 32, 1)","(128, 128, 1)","0","8.9","Memory Workload Analysis","Shared Memory Spilling Requests","","0",
"0","4665","runner","127.0.0.1","k1_naive_kernel(int, int, int, float, const float *, const float *, float, float *)","1","7","(32, 32, 1)","(128, 128, 1)","0","8.9","Memory Workload Analysis","Shared Memory Spilling Request Overhead","%","0",
"0","4665","runner","127.0.0.1","k1_naive_kernel(int, int, int, float, const float *, const float *, float, float *)","1","7","(32, 32, 1)","(128, 128, 1)","0","8.9","Memory Workload Analysis","Memory Throughput","Gbyte/s","13.51",
"0","4665","runner","127.0.0.1","k1_naive_kernel(int, int, int, float, const float *, const float *, float, float *)","1","7","(32, 32, 1)","(128, 128, 1)","0","8.9","Memory Workload Analysis","Mem Busy","%","98.97",
"0","4665","runner","127.0.0.1","k1_naive_kernel(int, int, int, float, const float *, const float *, float, float *)","1","7","(32, 32, 1)","(128, 128, 1)","0","8.9","Memory Workload Analysis","Max Bandwidth","%","12.00",
"0","4665","runner","127.0.0.1","k1_naive_kernel(int, int, int, float, const float *, const float *, float, float *)","1","7","(32, 32, 1)","(128, 128, 1)","0","8.9","Memory Workload Analysis","L1/TEX Hit Rate","%","99.08",
"0","4665","runner","127.0.0.1","k1_naive_kernel(int, int, int, float, const float *, const float *, float, float *)","1","7","(32, 32, 1)","(128, 128, 1)","0","8.9","Memory Workload Analysis","L2 Persisting Size","Mbyte","6.29",
"0","4665","runner","127.0.0.1","k1_naive_kernel(int, int, int, float, const float *, const float *, float, float *)","1","7","(32, 32, 1)","(128, 128, 1)","0","8.9","Memory Workload Analysis","L2 Compression Success Rate","%","0",
"0","4665","runner","127.0.0.1","k1_naive_kernel(int, int, int, float, const float *, const float *, float, float *)","1","7","(32, 32, 1)","(128, 128, 1)","0","8.9","Memory Workload Analysis","L2 Compression Ratio","","0",
