"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","579169","python3.12","127.0.0.1","triton_red_fused_add_mean_mul_pow_rsqrt_0","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","GPU Speed Of Light Throughput","DRAM Frequency","Ghz","7.99",
"0","579169","python3.12","127.0.0.1","triton_red_fused_add_mean_mul_pow_rsqrt_0","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","GPU Speed Of Light Throughput","SM Frequency","Ghz","1.89",
"0","579169","python3.12","127.0.0.1","triton_red_fused_add_mean_mul_pow_rsqrt_0","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Elapsed Cycles","cycle","917575",
"0","579169","python3.12","127.0.0.1","triton_red_fused_add_mean_mul_pow_rsqrt_0","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Memory Throughput","%","90.02",
"0","579169","python3.12","127.0.0.1","triton_red_fused_add_mean_mul_pow_rsqrt_0","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","GPU Speed Of Light Throughput","DRAM Throughput","%","90.02",
"0","579169","python3.12","127.0.0.1","triton_red_fused_add_mean_mul_pow_rsqrt_0","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Duration","us","485.70",
"0","579169","python3.12","127.0.0.1","triton_red_fused_add_mean_mul_pow_rsqrt_0","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","GPU Speed Of Light Throughput","L1/TEX Cache Throughput","%","21.53",
"0","579169","python3.12","127.0.0.1","triton_red_fused_add_mean_mul_pow_rsqrt_0","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","GPU Speed Of Light Throughput","L2 Cache Throughput","%","35.32",
"0","579169","python3.12","127.0.0.1","triton_red_fused_add_mean_mul_pow_rsqrt_0","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","GPU Speed Of Light Throughput","SM Active Cycles","cycle","934362.17",
"0","579169","python3.12","127.0.0.1","triton_red_fused_add_mean_mul_pow_rsqrt_0","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","GPU Speed Of Light Throughput","Compute (SM) Throughput","%","12.15",
"0","579169","python3.12","127.0.0.1","triton_red_fused_add_mean_mul_pow_rsqrt_0","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","SpeedOfLight","","","","SOLBottleneck","INF","This workload is utilizing greater than 80.0% of the available compute or memory performance of this device. To further improve performance, work will likely need to be shifted from the most utilized to another unit. Start by analyzing DRAM in the Memory Workload Analysis section.","",""
"0","579169","python3.12","127.0.0.1","triton_red_fused_add_mean_mul_pow_rsqrt_0","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Memory Workload Analysis","Local Memory Spilling Requests","","0",
"0","579169","python3.12","127.0.0.1","triton_red_fused_add_mean_mul_pow_rsqrt_0","1","7","(512, 1, 1)","(4096, 1, 1)","0","8.9","Memory Workload Analysis","Local Memory Spilling Request Overhead","%","0",
